"File","Line","ClassFunction","GrannyTypeOrSymbol","Purpose","Category","MigrationD1X","ReferenceKind","Source"
"src/EterGrnLib/ModelInstanceCollisionDetection.cpp","6","CGrannyModelInstance::MakeBoundBox","CGrannyModelInstance","Bone/mesh matrix collision and bounds queries","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::MakeBoundBox(TBoundBox* pBoundBox,"
"src/EterGrnLib/ModelInstanceCollisionDetection.cpp","37","CGrannyModelInstance::MakeBoundBox","CGrannyModel","Bone/mesh matrix collision and bounds queries","B;D","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","AssetRuntime::Bounds BoneBounds(const CGrannyModel& model, int mesh, size_t bone)"
"src/EterGrnLib/ModelInstanceCollisionDetection.cpp","55","CGrannyModelInstance::Intersect","CGrannyModelInstance","Bone/mesh matrix collision and bounds queries","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","bool CGrannyModelInstance::Intersect(const Math::Matrix* matrix, float*, float*, float* distance)"
"src/EterGrnLib/ModelInstanceCollisionDetection.cpp","76","CGrannyModelInstance::GetBoundBox","CGrannyModelInstance","Bone/mesh matrix collision and bounds queries","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::GetBoundBox(Math::Vector3* minimum, Math::Vector3* maximum)"
"src/EterGrnLib/ModelInstanceCollisionDetection.cpp","93","CGrannyModelInstance::GetMeshMatrixPointer","CGrannyModelInstance","Bone/mesh matrix collision and bounds queries","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","bool CGrannyModelInstance::GetMeshMatrixPointer(int mesh,const Math::Matrix** matrix) const"
"src/EterGrnLib/ModelInstanceModel.cpp","2","file scope","Granny;GrannyInterop","Model instance ownership, skeleton links, mesh bindings and remap lifetime","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","include","#include ""AssetRuntime/Granny/GrannyInterop.h"""
"src/EterGrnLib/ModelInstanceModel.cpp","6","CGrannyModelInstance::Clear","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::Clear()"
"src/EterGrnLib/ModelInstanceModel.cpp","31","CGrannyModelInstance::SetMainModelPointer","CGrannyModel;CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::SetMainModelPointer(CGrannyModel* pModel, CGraphicVertexBuffer* pkSharedDeformableVertexBuffer)"
"src/EterGrnLib/ModelInstanceModel.cpp","36","CGrannyModelInstance::SetLinkedModelPointer","CGrannyModel;CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;D;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::SetLinkedModelPointer(CGrannyModel* pkModel, CGraphicVertexBuffer* pkSharedDeformableVertexBuffer, CGrannyModelInstance** ppkSkeletonInst, bool refreshLinkedLodBinding)"
"src/EterGrnLib/ModelInstanceModel.cpp","81","CGrannyModelInstance::__GetPoseOwner","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","F","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","AssetRuntime::AnimationInstance* CGrannyModelInstance::__GetPoseOwner() const"
"src/EterGrnLib/ModelInstanceModel.cpp","90","CGrannyModelInstance::__GetCompositePose","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","F","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","AssetRuntime::PoseView CGrannyModelInstance::__GetCompositePose() const"
"src/EterGrnLib/ModelInstanceModel.cpp","96","CGrannyModelInstance::__GetMeshBoneIndices","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;D","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","const int* CGrannyModelInstance::__GetMeshBoneIndices(unsigned int index) const"
"src/EterGrnLib/ModelInstanceModel.cpp","101","CGrannyModelInstance::__CreateMeshBindingVector","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","bool CGrannyModelInstance::__CreateMeshBindingVector(CGrannyModelInstance* pkDstModelInst)"
"src/EterGrnLib/ModelInstanceModel.cpp","111","AssetRuntime::GrannyInterop::CreateLegacyMeshBinding","GrannyInterop","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","AssetRuntime::GrannyInterop::CreateLegacyMeshBinding(m_pModel->GetGrannyModelPointer(),mesh,*destination);"
"src/EterGrnLib/ModelInstanceModel.cpp","121","CGrannyModelInstance::__DestroyMeshBindingVector","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__DestroyMeshBindingVector()"
"src/EterGrnLib/ModelInstanceModel.cpp","129","CGrannyModelInstance::__CreateWorldPose","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","D;F","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__CreateWorldPose(CGrannyModelInstance* pkSkeletonInst)"
"src/EterGrnLib/ModelInstanceModel.cpp","142","CGrannyModelInstance::__DestroyWorldPose","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","F","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__DestroyWorldPose()"
"src/EterGrnLib/ModelInstanceModel.cpp","147","CGrannyModelInstance::__CreateModelInstance","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__CreateModelInstance()"
"src/EterGrnLib/ModelInstanceModel.cpp","153","AssetRuntime::GrannyInterop::CreateLegacyAnimationInstance","GrannyInterop","Model instance ownership, skeleton links, mesh bindings and remap lifetime","E","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","AssetRuntime::GrannyInterop::CreateLegacyAnimationInstance(m_pModel->GetGrannyModelPointer());"
"src/EterGrnLib/ModelInstanceModel.cpp","156","CGrannyModelInstance::__DestroyModelInstance","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__DestroyModelInstance()"
"src/EterGrnLib/ModelInstanceModel.cpp","161","CGrannyModelInstance::__CreateMeshMatrices","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__CreateMeshMatrices()"
"src/EterGrnLib/ModelInstanceModel.cpp","172","CGrannyModelInstance::__DestroyMeshMatrices","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__DestroyMeshMatrices()"
"src/EterGrnLib/ModelInstanceModel.cpp","181","CGrannyModelInstance::GetDeformableVertexCount","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","DWORD CGrannyModelInstance::GetDeformableVertexCount()"
"src/EterGrnLib/ModelInstanceModel.cpp","189","CGrannyModelInstance::GetVertexCount","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","DWORD CGrannyModelInstance::GetVertexCount()"
"src/EterGrnLib/ModelInstanceModel.cpp","199","CGrannyModelInstance::__SetSharedDeformableVertexBuffer","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__SetSharedDeformableVertexBuffer(CGraphicVertexBuffer* pkSharedDeformableVertexBuffer)"
"src/EterGrnLib/ModelInstanceModel.cpp","204","CGrannyModelInstance::__IsDeformableVertexBuffer","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","bool CGrannyModelInstance::__IsDeformableVertexBuffer()"
"src/EterGrnLib/ModelInstanceModel.cpp","214","CGrannyModelInstance::__GetDeformableVertexBufferRef","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","CGraphicVertexBuffer& CGrannyModelInstance::__GetDeformableVertexBufferRef()"
"src/EterGrnLib/ModelInstanceModel.cpp","222","CGrannyModelInstance::__CreateDynamicVertexBuffer","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__CreateDynamicVertexBuffer()"
"src/EterGrnLib/ModelInstanceModel.cpp","238","CGrannyModelInstance::__DestroyDynamicVertexBuffer","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyModelInstance::__DestroyDynamicVertexBuffer()"
"src/EterGrnLib/ModelInstanceModel.cpp","246","CGrannyModelInstance::GetBoneIndexByName","CGrannyModelInstance","Model instance ownership, skeleton links, mesh bindings and remap lifetime","B;D;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","bool CGrannyModelInstance::GetBoneIndexByName(const char * c_szBoneName, int * pBoneIndex) const"
"src/EterGrnLib/ModelInstanceModel.cpp","257","CGrannyModelInstance::GetBoneIndexByName","GrannyInterop","Model instance ownership, skeleton links, mesh bindings and remap lifetime","E","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* native=AssetRuntime::GrannyInterop::GetAnimationInstance(*m_animationInstance);"
"src/EterGrnLib/ModelInstanceModel.cpp","259","CGrannyModelInstance::GetBoneIndexByName","granny_skeleton;GrannyGetSourceSkeleton","Model instance ownership, skeleton links, mesh bindings and remap lifetime","D","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_skeleton * pgrnSkeleton = GrannyGetSourceSkeleton(native);"
