"File","Line","Class","Function","API","Category","NormalClientReachability","DiligentAlternative","M11Action","CallChain"
"src/EterLib/GrpTextInstance.cpp","568","CGraphicTextInstance","CGraphicTextInstance::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","569","CGraphicTextInstance","CGraphicTextInstance::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","570","CGraphicTextInstance","CGraphicTextInstance::Render","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","571","CGraphicTextInstance","CGraphicTextInstance::Render","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","572","CGraphicTextInstance","CGraphicTextInstance::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","573","CGraphicTextInstance","CGraphicTextInstance::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","575","CGraphicTextInstance","CGraphicTextInstance::Render","SetFVF","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","576","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","577","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","578","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","579","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","580","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","581","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","584","CGraphicTextInstance","CGraphicTextInstance::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","896","CGraphicTextInstance","CGraphicTextInstance::Render","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","900","CGraphicTextInstance","CGraphicTextInstance::Render","DrawIndexedPrimitive","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","908","CGraphicTextInstance","CGraphicTextInstance::Render","LPDIRECT3DTEXTURE9","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","913","CGraphicTextInstance","CGraphicTextInstance::Render","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","916","CGraphicTextInstance","CGraphicTextInstance::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","917","CGraphicTextInstance","CGraphicTextInstance::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","918","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","919","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","920","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","921","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","922","CGraphicTextInstance","CGraphicTextInstance::Render","DrawPrimitiveUP","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","928","CGraphicTextInstance","CGraphicTextInstance::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","929","CGraphicTextInstance","CGraphicTextInstance::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","930","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","931","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","932","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","933","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
"src/EterLib/GrpTextInstance.cpp","934","CGraphicTextInstance","CGraphicTextInstance::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M10 text renderer","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","PythonWindow/textTail -> CGraphicTextInstance -> TextRenderBridge; font atlas owner"
